order,aggression,stress,tension,suspicious,balance,confidence,vitality,self_regulation,depression,neuroticism
2867,40.60099459,30.78278486,64.48682464,33.06967091,64.03032909,74.71013017,22.89192043,69.22728389,16.74947199,32.27874507
2868,40.68895589,31.06686768,64.61570297,33.16453825,63.67092349,74.33313232,22.25754996,68.80871467,17.28024122,32.60465886
2869,40.66818898,31.00456695,64.57001577,33.13546458,63.72907084,74.39543305,22.32815745,68.86270864,17.20548034,32.53820475
2870,40.68894499,31.06683497,64.61567898,33.16452298,63.67095403,74.33316503,22.25758704,68.80874303,17.28020196,32.60462397
2871,40.19399894,30.12161159,63.8709666,32.64006362,64.60471108,75.27509807,23.32445308,69.6586464,16.19528892,31.6610956
2872,40.10794358,30.01746903,63.7777854,32.53810177,64.71268916,75.38253097,23.44284735,69.75237279,16.08731084,31.54762721
2873,40.52621266,30.49126245,64.21310633,32.88252489,64.34853843,75.00485066,23.16649542,69.43106332,16.41214257,31.98252489
2874,39.95615712,29.83065491,63.61432305,32.39799119,64.91117915,75.56934509,23.65301322,69.92751102,15.88882085,31.37248898
2875,39.95643771,29.83100026,63.61462522,32.39825019,64.91081223,75.56899974,23.65262471,69.92718726,15.88918777,31.37281274
2876,40.10596,30.01502769,63.77564923,32.53627077,64.71528308,75.38497231,23.44559385,69.75466154,16.08471692,31.54533846
2877,40.6037502,30.63833359,64.31239605,32.97781265,64.09192688,74.78328103,22.79192688,69.19192688,16.71671897,32.12968774
2878,40.51826071,30.55478214,64.24017357,32.925565,64.14887,74.84521786,22.83791358,69.25252215,16.66573857,32.05843428
2879,39.95022476,29.82335356,63.60793436,32.39251517,64.91893685,75.57664644,23.66122725,69.93435604,15.88106315,31.36564396
2880,40.90823511,31.14410428,64.83956833,33.2674116,63.8416603,74.50083679,22.86371244,69.05505894,16.86762079,32.55338537
2881,40.52730201,30.62740938,64.34561072,32.95460402,64.15449665,74.84539598,22.9910067,69.31820134,16.61820134,32.10920804
2882,40.61551784,30.90266218,64.52675046,33.10133109,63.856747,74.53034292,22.54354496,69.00295413,17.01256371,32.41586422
2883,40.90953606,31.00589749,64.68662521,33.28062764,63.86755308,74.53382658,22.73618557,69.03982415,16.87463007,32.48180713
2884,40.60842895,30.90322014,64.48801439,33.07280863,63.8306639,74.49677986,22.44256538,68.95438273,17.09131866,32.43710419
2885,39.94840349,29.82111199,63.60597299,32.39083399,64.92131852,75.57888801,23.66374902,69.93645751,15.87868148,31.36354249
2886,40.55477282,30.67953314,64.34910379,32.98215923,64.05698208,74.74481034,22.77523968,69.18741142,16.77040433,32.18257607
2887,40.97592015,30.89282298,64.54749725,33.14173722,63.99603422,74.65826278,22.79423997,69.05070849,16.74353147,32.30972581
2888,40.80636221,30.81392671,64.46853971,33.09289472,63.98062953,74.66171828,22.71466977,69.06928278,16.80424147,32.27232196
2889,41.02792325,31.01262113,64.64376158,33.22134459,63.8518767,74.52127245,22.62073625,68.92892351,16.909868,32.43611051
2890,40.81875485,30.8915141,64.56379629,33.17717813,63.93321605,74.60896297,22.71636949,69.05400441,16.82867195,32.35686684
2891,40.71694359,31.10403901,64.7104555,33.23179607,63.70655968,74.36827552,22.41081348,68.86185903,17.15724725,32.60403901
2892,40.62682012,31.04065419,64.64720778,33.21371292,63.7194185,74.38604479,22.34599633,68.85279222,17.16067842,32.56067842
2893,40.62718706,30.88156118,64.47981153,33.07806188,63.84387623,74.51843882,22.467564,68.96931365,17.05787341,32.40699859
2894,40.66693658,30.66012284,64.3430885,33.03286789,64.08075958,74.77053898,22.79438706,69.18075958,16.70561294,32.15330911
2895,40.56802595,31.02350409,64.68505463,33.26674863,63.75931012,74.42973362,22.42381832,68.88888662,17.05252048,32.52646174
2896,40.6141518,30.77343338,64.47077869,33.13626768,63.99027925,74.6716964,22.7486825,69.1486825,16.79379259,32.29467092
2897,40.72557857,31.23433024,64.75674711,33.26476535,63.52326429,74.17526885,22.08887706,68.67125973,17.44951929,32.77752613
2898,40.67712592,31.03137777,64.58967703,33.14797629,63.70404741,74.36862223,22.29777186,68.8394726,17.23765333,32.56680296
2899,40.70129227,31.10387681,64.64284299,33.18180918,63.63638165,74.29612319,22.21560629,68.7766401,17.32465217,32.64413526
2900,40.56854686,30.98294381,64.65490192,33.22403972,63.81364495,74.48560305,22.52922378,68.96038145,16.98947082,32.47982805
2901,40.60189377,30.80568132,64.4241663,33.04265128,63.91469743,74.59431868,22.55356117,69.03507619,16.96681759,32.32606008
2902,40.84094884,30.85989044,64.5333722,33.15381747,63.96512413,74.64239421,22.75983214,69.08406574,16.79320434,32.32200723
2903,40.72792463,31.1837739,64.7014342,33.21909449,63.56181102,74.2162261,22.12505624,68.70739595,17.42052869,32.72935883
2904,40.6253002,30.87590061,64.47566045,33.07542029,63.84915943,74.52409939,22.4739793,68.97421947,17.05108074,32.40096066
2905,40.56341816,31.01580106,64.69888955,33.25514172,63.79835163,74.46875649,22.53640253,68.95331404,16.98896474,32.50734531
2906,40.96930284,30.92804545,64.57905229,33.1991161,63.91119825,74.58541238,22.67566293,68.99314814,16.84238718,32.36873795
2907,40.64532217,30.69376289,64.38935918,33.04972587,64.07229264,74.75908154,22.84275187,69.20752226,16.70568885,32.18935918
2908,40.6236236,30.61857774,64.30596309,32.9983943,64.11169743,74.80412863,22.82178915,69.21169743,16.67821085,32.11353188
2909,40.19873075,30.12920708,63.8755562,32.62190531,64.59396748,75.27079292,23.31714203,69.64761836,16.20603252,31.65238164
2910,40.82047105,30.81013327,64.4811875,33.09435019,64.00771737,74.68910937,22.78835202,69.10564981,16.75299908,32.25637684
2911,39.91385932,29.77859609,63.56877158,32.35894707,64.96649166,75.62140391,23.7115794,69.97631617,15.83350834,31.32368383
2912,40.566432,30.64684968,64.33636041,33.00489263,64.08811453,74.77762527,22.82307874,69.22307874,16.71538189,32.15733894
2913,40.07031918,29.97116207,63.73726681,32.50337155,64.7618903,75.42883793,23.49494267,69.79578556,16.0381097,31.50421444
2914,40.73714672,30.7121839,64.38722109,33.03729547,64.06270453,74.75022313,22.80014875,69.15022313,16.71233266,32.17473969
2915,40.53507051,30.66412997,64.37394972,32.97855794,64.1172336,74.80601104,22.93787615,69.2789577,16.66312691,32.14869895
2916,41.32863513,31.24141038,64.85418563,33.37973613,63.72026387,74.3766515,22.551101,68.7766515,16.99251138,32.61057325
2917,40.79173955,30.99468879,64.58687201,33.16002873,63.78458826,74.45287744,22.44653527,68.89727258,17.08517555,32.48834663
2918,40.02725222,29.91815658,63.69088701,32.46361743,64.81820864,75.48184342,23.55457385,69.84547821,15.98179136,31.45452179
2919,40.60732719,31.00086021,64.77241167,33.11465438,64.02112135,74.68534562,23.25775729,69.37155146,16.67155146,32.42930875
2920,40.77271852,30.83905546,64.5279993,33.1284939,63.99361842,74.6715061,22.82997768,69.14152843,16.76215696,32.30588699
2921,40.54367806,30.56353173,64.2476488,32.9238244,64.16823414,74.85632194,22.87220487,69.26029267,16.63970733,32.059561
2922,40.69093325,31.07279974,64.62005314,33.16730655,63.66538691,74.32720026,22.25082696,68.80357356,17.28735969,32.61098639
2923,40.05675778,29.95447111,63.72266222,32.49085333,64.77962445,75.44552889,23.51372,69.81143334,16.02037555,31.48856666
2924,40.59866582,30.79599746,64.4170648,33.03813215,63.92373571,74.60400254,22.56453622,69.04346887,16.95519695,32.31573062
2925,40.57874267,31.20868403,64.8693127,33.41182736,63.60942997,74.27005864,22.27005864,68.74880131,17.19057003,32.70868403
2926,40.58296482,31.03097484,64.7475678,33.21526631,63.86814072,74.5349548,22.80044222,69.10088443,16.88208038,32.49778891
2927,40.87159184,30.85997959,64.5222398,33.20772449,63.92711225,74.60388776,22.6532398,69.03001531,16.84385714,32.35127041
2928,40.80536055,30.81695652,64.49376458,33.09326617,64.01059916,74.69127254,22.81496289,69.12219513,16.74688229,32.26284199
2929,40.70357497,31.1107249,64.64786493,33.18500495,63.62999009,74.2892751,22.20784511,68.77070508,17.33286988,32.6514399
2930,40.59729848,30.61498911,64.3061438,33.05037038,64.08501089,74.77616557,22.76732025,69.20270152,16.71498911,32.15037038
2931,40.54997903,30.59995805,64.30828789,33.01661773,64.14169114,74.82503146,22.89167016,69.27917541,16.64581411,32.12911248
2932,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
2933,39.90882679,29.7724022,63.56335193,32.35430165,64.97307266,75.6275978,23.71854752,69.98212294,15.82692734,31.31787706
2934,40.60664705,30.99930209,64.72354006,33.14237966,63.93822997,74.60429682,22.98240908,69.21759092,16.8084465,32.45567375
2935,40.82899016,30.80963779,64.47577116,33.14190453,63.97744783,74.65809547,22.71131447,69.07260974,16.79352362,32.28544734
2936,40.58058242,30.96334892,64.69356733,33.15182007,63.94817993,74.61796153,22.94029121,69.19927197,16.79138325,32.42305771
2937,40.64035607,30.68182491,64.37544508,33.06268544,64.06602375,74.75326411,22.8106825,69.19792286,16.71802669,32.19139464
2938,40.71996894,31.15990681,64.68393166,33.20795651,63.58408698,74.24009319,22.15210561,68.72808076,17.39188817,32.7039006
2939,40.82753644,30.80640506,64.47259485,33.13455836,63.98234675,74.66332851,22.7182701,69.07600734,16.78806931,32.27893426
2940,40.78573236,31.04406573,64.61881319,33.17790408,63.73030296,74.39507569,22.37159083,68.84987367,17.16363644,32.54797988
2941,40.59345571,31.12020609,64.83295005,33.27807084,63.79644124,74.45820936,22.73008052,69.03662481,16.95258292,32.5862222
2942,41.36840308,31.27699223,64.88558138,33.40275968,63.69724032,74.3515349,22.5343566,68.7515349,17.01134883,32.63987595
2943,39.93128565,29.80004388,63.5875384,32.37503291,64.94370338,75.59995612,23.68745063,69.95620886,15.85629662,31.34379114
2944,40.6830854,30.75738092,64.4520741,33.14146045,64.00630096,74.68772708,22.77263625,69.1620226,16.77247175,32.28126162
2945,40.54494084,30.63482251,64.29886984,32.96291717,64.07416565,74.76517749,22.74720115,69.18315382,16.76178702,32.14381068
2946,40.58510658,30.95617129,64.69702245,33.13148991,63.97872288,74.64808451,23.02936201,69.25234031,16.74978759,32.4085116
2947,40.89758389,30.94460994,64.61468427,33.2847586,63.87081764,74.54089197,22.64776936,69.0135686,16.8907065,32.44888503
2948,40.37375034,30.47475007,64.22524993,32.8242502,64.3514996,75.02624966,23.25349906,69.51462443,16.4106255,31.9621251
2949,40.80117975,31.00196624,64.65894056,33.24420542,63.82711079,74.49842701,22.55579458,68.92711079,16.94420542,32.45894056
2950,40.60964905,31.07565751,64.70027379,33.26321248,63.69972621,74.36546089,22.33804862,68.83399154,17.15509831,32.58936364
2951,40.74332728,30.98665456,64.57715729,33.18388183,63.76201089,74.42956726,22.39306816,68.89039908,17.12720911,32.51504275
2952,40.71734217,31.20751813,64.73641898,33.25144691,63.54797349,74.20173047,22.11849304,68.6942165,17.41850137,32.74913684
2953,40.57794111,30.73382333,64.37147044,33.00911755,63.98176489,74.66617667,22.63500023,69.09735312,16.88058799,32.24941155
2954,40.70353542,30.916763,64.52953353,33.20045704,63.80262133,74.47354484,22.42508403,68.94138998,17.07491597,32.47491597
2955,40.53327134,30.55545223,64.26284586,32.91848408,64.20369682,74.89260637,22.9739363,69.31848408,16.57781911,32.04066497
2956,39.94677951,29.81911324,63.60422409,32.38933493,64.92344218,75.58088676,23.6659976,69.93833133,15.87655782,31.36166867
2957,40.55310527,30.74782459,64.4832281,33.00621054,64.11149122,74.79378946,23.07701756,69.33540351,16.63540351,32.21242107
2958,41.10401497,31.05213638,64.68914096,33.2890894,63.82573306,74.49238254,22.60725655,68.90349938,16.91497713,32.47802412
2959,39.91406025,29.77884338,63.56898796,32.35913254,64.96622891,75.62115662,23.7113012,69.97608433,15.83377109,31.32391567
2960,41.03463076,30.96357224,64.60943242,33.19438529,63.9225334,74.58869601,22.71727809,68.98531227,16.8165593,32.37559503
2961,40.54677783,30.71829653,64.44948175,32.99355566,64.12203695,74.80644434,23.05592609,69.33118522,16.63118522,32.18711131
2962,40.56049837,30.99205338,64.67592048,33.23879085,63.81684368,74.48861111,22.5531427,68.9692756,16.97105665,32.48398693
2963,40.38137841,30.40564192,64.12181759,32.80564192,64.33210131,75.01592564,23.07523643,69.43210131,16.47059463,31.91372976
2964,40.57317626,30.71952878,64.44179981,33.03044464,64.09500798,74.77910009,22.97953941,69.29045527,16.66681311,32.20680247
2965,40.77090205,30.75700964,64.42922481,33.10607079,64.01245243,74.69624461,22.73792185,69.11013703,16.76439355,32.24080182
2966,40.6084677,30.75309131,64.45710863,33.04462361,64.05537639,74.7393071,22.88393071,69.21161891,16.71248503,32.22497005
2967,40.16799864,30.09138294,63.84246007,32.59353721,64.63415562,75.30861706,23.35969419,69.68307849,16.16584438,31.61692151
2968,40.71028617,31.13085851,64.66262957,33.19440064,63.61119873,74.26914149,22.18502703,68.75325596,17.35703021,32.67291574
2969,40.86585944,30.85659717,64.51954812,33.21028585,63.9267632,74.60360754,22.64991886,69.03139434,16.84545,32.35196604
2970,40.53558354,30.53558354,64.23202518,32.9332113,64.17153317,74.86916093,22.87271929,69.27271929,16.62609459,32.03676966
2971,40.64203704,30.82089849,64.44198903,33.05781893,63.91329561,74.59225309,22.56594993,69.0290775,16.95509259,32.33141975
2972,40.58542273,30.6203684,64.3203684,32.96600848,64.13787438,74.83010867,22.9077657,69.26117148,16.64271137,32.10095414
2973,40.56803426,30.91576494,64.63466334,33.13811992,63.95432072,74.62786295,22.86976255,69.17149084,16.80032311,32.38552749
2974,40.22212896,30.2386689,63.9684408,32.68828873,64.49771897,75.16794708,23.20764294,69.55802311,16.31551298,31.76513281
2975,41.18305306,31.21171262,64.80662754,33.33467013,63.69845755,74.35546819,22.47010647,68.77457457,17.07288288,32.62095732
2976,41.08172079,31.02048702,64.65925325,33.23678572,63.86321428,74.5325974,22.65506493,68.9325974,16.87555195,32.42863637
2977,40.66879186,30.96075616,64.70637558,33.11441128,64.01296037,74.68102677,23.13722099,69.3,16.69580079,32.39232703
2978,40.09037214,29.99584263,63.7588623,32.52188197,64.73566721,75.40415737,23.46717704,69.77264754,16.06433279,31.52735246
2979,40.70415715,31.13621065,64.69377543,33.19436612,63.64450264,74.30177208,22.30177208,68.81572025,17.29318474,32.66469769
2980,40.23537789,30.33681636,64.0456371,32.70153342,64.44257027,75.09846658,23.19549469,69.53374953,16.39712305,31.86768894
2981,41.14881981,31.08052299,64.71222617,33.27563252,63.82436748,74.49021907,22.62681271,68.89021907,16.9073357,32.47807776
2982,40.56314884,30.87438238,64.55182923,33.13455282,63.91131961,74.58876645,22.65191529,69.06093655,16.89319102,32.36987175
2983,40.66759268,31.07525056,64.68465992,33.28048068,63.68363336,74.3473971,22.30663132,68.82439915,17.18883915,32.61148681
2984,40.70137894,31.08949109,64.68330946,33.23685205,63.68739906,74.3507847,22.32149322,68.81669054,17.19315252,32.60047539
2985,40.60795149,30.60795149,64.29715634,33.00075472,64.11363881,74.80644205,22.81723719,69.21723719,16.67916442,32.11154987
2986,41.04475713,31.02252214,64.66693468,33.3335822,63.81088777,74.47753529,22.55535774,68.91088777,16.94464226,32.50028716
2987,40.670515,31.01154501,64.57513301,33.13872101,63.72255799,74.38845499,22.32024899,68.85666099,17.21385402,32.54564801
2988,40.66085548,31.0703058,64.64600838,33.19977612,63.68087549,74.34431743,22.28582453,68.81743356,17.23611031,32.59955225
2989,41.22620095,31.17934927,64.80438659,33.42005358,63.71742776,74.37526125,22.4970756,68.80337226,17.0169799,32.6184421
2990,41.1371158,31.07005098,64.70298616,33.26885652,63.83114348,74.49761107,22.63174072,68.89761107,16.90179169,32.46945375
2991,39.95518886,29.82946321,63.61328031,32.3970974,64.91244534,75.57053679,23.65435389,69.92862824,15.88755466,31.37137176
2992,40.65884322,30.78965528,64.42424925,33.0494995,63.95239146,74.63370402,22.6243603,69.06173518,16.89432714,32.28965528
2993,40.94347763,30.90509976,64.56245768,33.22834402,63.92709069,74.59297702,22.67826118,69.01429806,16.83026723,32.37951451
2994,40.71463501,31.14390503,64.67219702,33.20048901,63.59902197,74.25609497,22.17024096,68.74194897,17.37268604,32.68683203
2995,40.52721059,30.62698274,64.34512313,32.95442117,64.15464902,74.84557883,22.99070196,69.31814039,16.61814039,32.10884235
2996,40.57050633,30.88458,64.61662833,33.09869967,64.00771,74.68207133,22.98973533,69.24872267,16.734603,32.346122
2997,40.85279605,30.87000561,64.53558648,33.28721517,63.88162308,74.55580873,22.5730183,69.00743742,16.90116736,32.41302952
2998,40.79044661,31.0891917,64.66886382,33.21949127,63.69794229,74.36059915,22.3440022,68.81868847,17.18504246,32.5891917
2999,40.71449754,30.68285036,64.35471953,32.99142518,64.13670565,74.80505847,22.88945094,69.20154212,16.64219624,32.14417047
3000,40.55685482,30.7653225,64.50322572,33.01370964,64.10524196,74.78629036,23.08951607,69.33790321,16.63790321,32.22741929
3001,41.3145605,31.22881729,64.84307408,33.37158766,63.72841234,74.38554074,22.55702716,68.78554074,16.98584445,32.60020247
3002,40.03842248,29.99427159,63.76250479,32.51869683,64.75389302,75.41375584,23.48600276,69.78565982,16.04610698,31.53039505
3003,40.63154563,31.11387961,64.9015767,33.16309126,63.98075728,74.63690874,23.33848543,69.38769709,16.68769709,32.52618252
3004,40.59466062,30.98276916,64.7348325,33.13191852,63.98701361,74.65388239,23.10825336,69.29053394,16.72779184,32.42597279
3005,40.71696228,31.15088684,64.67731702,33.20374719,63.59250561,74.24911316,22.16232825,68.73589807,17.38106421,32.6942793
3006,40.91934705,30.87520526,64.53106346,33.14277987,63.95722013,74.63514923,22.72343282,69.03514923,16.79863808,32.30899257
3007,40.66683113,30.95540389,64.70049339,33.11192062,64.01513307,74.68357043,23.13446537,69.3,16.69468794,32.38776965
3008,41.07527083,31.05328596,64.68000305,33.24809381,63.82625717,74.49327986,22.60320422,68.90060815,16.92977309,32.46901061
3009,40.93847857,30.90340029,64.55779852,33.19114977,63.92288154,74.59832674,22.6790068,69.00885023,16.83502452,32.35429069
3010,40.37665346,30.47533069,64.22466931,32.82599208,64.34801585,75.02334654,23.24537031,69.50968912,16.41498019,31.96299604
